AT,V,AP,RH,PE
14.46,45.87,1008.26,89.44,471.72356728816976
30.24,68.3,1016.21,48.25,443.7682484957489
16.5,44.2,1018.94,63.59,470.17953610183145
19.09,66.51,1015.11,76.38,470.42390221952456
28.36,66.75,1017.71,52.6,444.9062544548922
13.43,43.56,1013.02,66.36,484.3598669816864
12.71,43.02,1012.25,62.68,487.49219333047097
14.11,45.08,1023.27,83.22,477.0187923992813
15.72,43.02,1011.98,45.74,478.1086721613211
10.64,41.04,1025.0,93.59,482.8277886329171
17.77,43.72,1009.01,77.7,467.1053732364082
26.75,43.21,1012.29,87.28,442.14454361606994
26.14,71.98,1005.98,82.45,442.1990300706122
27.52,67.9,1005.65,59.52,453.2317437379937
23.35,71.77,1005.99,90.79,447.42529215174216
21.24,44.3,1014.34,83.39,454.3397872664994
32.0,71.85,1008.44,53.59,440.51227810125886
11.52,40.8,1024.31,73.49,493.0651470081412
31.46,77.17,1009.26,59.61,447.4759994732499
18.51,58.46,1017.21,88.1,462.1926551325084
14.93,43.02,1012.11,45.56,481.69009874770796
18.85,67.32,1012.91,82.37,457.7387119273797
32.09,72.86,1003.47,54.59,445.9123177877112
23.63,60.93,1006.41,83.06,452.4719527898303
22.31,70.32,1009.22,89.53,450.3125256482143
18.06,43.14,1013.95,62.21,472.16772579654287
17.89,44.78,1010.03,53.78,471.183882543496
25.27,67.07,1006.34,66.35,456.9025011784845
31.82,73.68,1014.8,40.58,445.0438425546364
15.21,50.88,1014.24,100.11,474.4695177501312
25.56,69.13,1002.46,68.26,446.82599465105073
27.76,72.99,1007.81,71.66,445.9898944767472
8.61,41.04,1024.81,95.6,486.93750178776185
13.07,42.18,1014.98,87.77,473.3566999320657
28.28,61.47,1009.44,60.89,456.6999226163568
10.28,41.46,1018.44,85.23,491.6522010444487
28.18,49.3,1003.97,55.56,451.0935072828343
22.07,50.78,1008.6,61.33,463.07418455396174
11.39,40.27,1009.04,73.13,487.17443796734256
14.93,39.16,1007.25,72.35,475.3820536232412
20.01,56.65,1020.77,74.46,467.3616461207873
25.94,60.75,1007.22,64.76,452.8093129863225
14.1,41.04,1026.11,74.25,477.8973503369245
22.24,60.07,1015.93,62.25,458.3270880189924
13.67,54.3,1015.92,75.42,480.24694084283755
16.59,39.54,1007.97,70.58,477.75435809713525
29.05,71.85,1008.6,78.69,440.4126365266264
22.67,58.2,1016.91,60.75,458.3330435927759
18.9,58.46,1016.74,87.65,462.7439600916288
21.53,59.8,1016.46,74.72,467.0278127717026
19.11,44.85,1014.76,45.86,477.9693689578297
12.23,43.69,1016.46,84.4,483.6959409703357
25.5,63.56,1013.85,64.69,453.28636428702384
17.81,45.0,1022.32,43.84,483.34355726728927
32.84,74.67,1015.89,31.81,442.84898214480864
19.77,56.65,1020.67,66.33,469.73366176435036
22.55,69.84,1006.57,76.29,448.19197573443535
28.11,77.95,1009.38,72.81,445.3402529205826
25.18,61.08,1013.08,80.75,459.08028940525816
8.11,41.92,1029.61,91.92,497.08431736292647
29.31,64.84,1010.49,53.97,453.190972046533
14.66,42.07,1018.14,84.68,474.98885647579635
7.29,39.37,1019.24,73.46,490.0312284071192
27.38,59.21,1012.74,53.53,451.49615236552637
24.54,65.46,1014.27,40.77,459.33371167806365
18.9,56.03,1020.77,71.83,470.58695545145173
27.44,58.9,1003.86,66.74,454.6370482656758
28.15,72.99,1007.62,70.03,444.3090389818247
23.28,60.84,1017.91,67.5,455.0580828036586
26.05,46.21,1011.31,55.25,463.3795573617937
19.28,65.46,1013.77,64.24,461.746894503984
26.97,64.45,1009.43,53.96,455.89232554857665
12.08,40.24,1016.63,92.32,486.0755703907766
9.33,36.3,1027.88,79.23,492.52494035714653
8.57,41.17,1020.18,72.47,497.513049604466
31.13,67.45,1015.02,41.34,447.6252794678292
22.58,58.12,1014.88,80.59,459.9874842122257
21.28,70.32,1011.06,90.12,452.7563490687235
24.16,60.29,1018.09,63.49,458.27989153779436
14.02,41.78,1011.26,48.62,478.3022218626797
17.73,43.72,1009.33,76.68,462.60659750616315
26.38,70.47,1007.36,76.91,445.85443353424347
16.22,46.36,1020.04,91.73,473.73757940111113
12.95,41.38,1021.97,53.83,487.54802165333564
20.55,68.63,1012.5,67.07,466.31279794677147
20.46,51.43,1010.06,83.79,468.6503998958768
29.12,66.51,1015.69,37.9,443.75076853250573
17.84,61.27,1020.1,70.68,466.06166474666793
27.01,65.06,1013.16,53.02,453.6207060805155
15.49,39.0,1016.01,71.31,475.33346437291925
9.3,43.14,1010.99,88.12,489.1749101111171
32.0,73.17,1009.92,42.47,444.9995260781817
14.04,44.21,1021.93,86.12,480.44342277645035
27.38,59.21,1012.74,53.53,451.42153002915296
15.91,44.99,1010.93,62.81,472.6871652776586
18.14,67.71,1003.82,95.69,454.80934038809824
10.82,42.02,996.03,99.34,486.675028247493
27.45,59.74,1011.34,58.58,463.5684806692742
26.8,72.58,1008.94,78.24,440.2729784042289
15.37,43.67,1011.9,91.48,480.1787347758737
26.42,59.39,1013.95,66.03,452.0821724977041
20.98,60.1,1011.07,79.44,463.44412112370435
10.59,42.49,1009.59,77.36,489.53763098115996
24.37,68.14,1005.22,59.27,450.9496994635624
14.38,40.71,1023.46,66.12,485.36485863024217
12.24,41.62,1013.38,90.26,472.74250616246314
22.59,59.43,1005.85,84.02,453.83619754340464
23.22,69.04,1009.65,89.05,460.92380210104807
19.72,51.19,1008.51,95.28,459.0075063816903
16.64,43.14,1019.03,82.88,472.6461344139655
28.77,75.23,1010.01,59.0,449.8656589808885
6.93,38.68,1017.61,61.28,495.50475141036753
15.08,42.77,1018.43,73.19,473.54770687959
21.47,70.32,1011.72,88.36,452.81495829218767
25.14,60.29,1017.91,53.3,457.3763193821562
20.65,41.67,1012.76,45.27,467.39608089467526
27.54,75.6,1018.26,57.89,452.73941456266664
12.31,40.64,1020.71,94.6,488.1142649573382
23.62,73.67,1007.0,90.8,451.4077795018303
23.96,58.33,1013.37,59.97,458.48347901513887
14.91,40.73,1017.44,86.91,469.27767026322573
19.43,52.9,1017.16,67.41,471.735425598647
19.24,56.89,1014.29,72.97,463.2499915543776
27.48,61.41,1012.2,45.06,464.60982685341486
4.71,42.07,1005.35,82.26,498.3161956243606
14.1,48.92,1011.6,84.39,473.0425836828854
26.02,74.78,1010.04,72.78,452.70946110856886
12.43,43.22,1008.93,77.42,478.5173318278437
19.08,58.59,1013.42,68.88,462.7537788019517
5.51,41.03,1022.28,84.5,504.18472407125194
22.58,59.14,1017.2,80.91,451.28952456557096
32.9,68.51,1012.95,50.09,442.0362884470665
26.56,56.57,1013.73,63.9,454.57619527993216
22.92,58.62,1016.37,71.38,460.5317159709442
18.66,56.53,1020.13,80.04,473.1766462224023
32.38,77.24,1007.7,61.15,440.43872038747384
12.85,40.35,1011.29,81.27,486.6796339393991
15.61,40.89,1010.48,80.26,479.3794779065818
18.4,43.96,1012.4,77.81,476.56557188639806
25.47,56.89,1013.02,63.21,453.7899632131832
28.46,69.75,1009.46,79.75,446.00331539226295
18.26,60.95,1016.94,78.91,469.4921468566205
13.78,40.1,1014.49,81.86,458.6189759657398
8.55,36.25,1029.54,85.23,493.34571407368753
23.09,69.71,1009.75,91.35,449.8549221927874
21.64,50.32,1008.41,86.32,455.6131553459804
19.29,50.16,1010.49,97.78,461.92599923719877
9.08,40.46,1019.48,77.37,491.6942730128485
26.75,60.96,1012.05,56.77,460.4475986355684
19.44,60.07,1014.8,69.06,465.67516611797026
17.93,44.63,1003.54,87.41,470.67128148915185
22.07,69.94,1011.18,80.86,452.2072512054496
20.37,60.08,1017.44,76.33,466.7477118133528
7.54,37.7,1014.58,78.43,495.0693198947279
16.15,41.85,1016.54,81.58,478.6627083569382
9.11,40.02,1031.1,83.02,491.5274101039384
12.75,42.86,1014.9,88.44,487.36800916992433
32.5,73.68,1014.65,55.72,440.7384963661788
26.36,54.5,1015.35,66.87,464.13962441996034
17.3,57.76,1016.26,87.74,467.1669894656852
12.93,38.73,1006.41,89.24,482.6340085804822
23.82,63.76,1009.8,68.94,451.457600622359
8.01,40.02,1031.33,85.01,489.71074191588747
23.25,71.29,1008.05,71.36,455.06342506241515
15.28,48.14,1012.55,69.65,471.1497698823436
20.41,48.06,1012.62,76.21,462.93117194484716
13.9,39.59,1011.84,94.74,477.8754629129816
8.05,40.8,1028.01,89.56,496.3143520007108
18.93,44.06,1017.58,68.23,466.1913697916835
12.42,43.14,1015.88,79.48,482.6017399257732
14.66,40.73,1017.45,88.57,471.42591819026666
10.89,44.2,1018.3,86.32,490.7864613997938
14.6,42.32,1015.71,77.03,476.60833550086363
20.83,44.78,1008.51,35.9,474.60803337324563
28.61,72.29,1011.61,45.33,458.8776107001679
19.3,65.59,1014.07,81.98,462.8317773511183
16.23,43.52,1020.13,76.3,476.4870661866988
19.41,67.32,1012.34,78.8,459.69317170997283
18.03,53.16,1013.02,81.95,469.2099092628592
18.32,47.83,1005.06,87.21,467.38309446305533
8.33,38.08,1018.94,73.78,493.60876262731165
22.69,58.46,1017.74,75.21,457.12786194768546
29.51,75.6,1017.92,50.61,441.2932313981473
8.51,39.96,1026.34,96.1,488.63981438191297
18.2,52.72,1025.87,54.26,477.71677350659803
21.95,50.66,1013.92,70.94,466.59991670901735
15.11,45.01,1017.01,84.39,475.6704825265138
22.78,71.77,1005.26,89.23,448.2928658141448
13.46,39.85,1012.76,72.94,484.98008659210586
24.79,59.21,1017.9,53.83,457.66701191694665
16.89,49.21,1015.19,70.39,470.5934560527634
17.44,44.88,1018.05,68.35,476.284447012988
22.05,63.31,1012.39,76.95,453.8269112596618
25.23,69.34,1009.51,82.87,457.63040940481903
23.75,61.5,1008.16,69.14,455.0803399055046
10.67,40.23,1017.75,85.06,497.8428834211825
16.59,43.56,1012.88,59.61,478.98508878781325
26.26,74.9,1003.85,81.94,451.6567272059691
13.38,40.12,1013.92,96.96,479.0096352871186
10.72,39.35,1015.35,86.43,492.41216393668907
24.59,60.37,1005.31,76.81,450.8044562563745
21.04,69.48,1011.07,89.92,451.6115174932693
9.07,36.3,1015.26,56.81,489.87028793189836
13.68,44.47,1027.81,69.53,479.2858253096296
27.22,66.48,1004.59,52.66,449.1125776607333
8.64,39.69,1001.57,98.27,486.1669335117732
11.3,25.36,1008.66,96.18,483.51269161040324
10.24,41.58,1021.17,94.34,478.38891224698233
21.09,67.07,1004.38,89.01,457.0966414843308
29.22,72.39,1000.87,77.39,443.44838341510825
23.8,48.6,1002.43,67.32,452.0028989882263
19.35,64.15,1021.37,68.53,470.5861740797727
26.39,66.05,1018.24,61.27,455.5245952034605
19.64,44.6,1015.88,47.56,479.59867894613745
10.78,41.93,1015.56,95.71,491.71386211486856
9.71,42.44,1014.29,94.03,492.3383458396202
24.22,71.14,1009.38,64.53,450.52449090358874
15.11,56.03,1020.27,89.95,475.5887672719291
13.36,39.64,1010.3,93.26,481.70188521171934
32.13,69.98,1013.3,55.85,444.6666405758042
10.05,41.58,1021.35,95.19,482.20431322765336
31.85,68.3,1014.76,47.06,441.3312997142004
23.46,47.01,1014.41,69.19,470.28686852488966
16.44,53.82,1015.4,63.16,473.76962768793726
9.81,44.45,1021.19,90.55,483.21947932656366
20.15,49.5,1013.47,66.7,476.73638230910166
23.61,63.94,1012.9,87.06,452.86807411668684
22.31,51.19,1009.38,79.72,455.88163159914484
23.18,72.99,1009.01,90.09,452.0442582600261
18.59,39.54,1008.56,68.61,475.80342505872636
14.1,44.84,1025.09,79.42,481.78342975789866
17.01,44.2,1019.18,61.23,468.48741735758216
28.03,68.67,1005.52,58.16,451.89977333336327
25.48,60.29,1017.55,51.22,455.69385534240433
8.85,41.06,1020.99,86.05,498.9924414329549
10.22,38.18,1018.01,70.7,486.2987922584802
28.07,66.17,1010.58,64.11,455.6702957963491
23.23,71.77,1005.01,88.1,444.5456428502855
30.36,74.87,1008.96,61.87,448.2580652574147
20.73,41.1,1001.86,47.51,469.2226006339511
28.22,76.2,1006.11,62.17,450.4907183597717
21.98,59.39,1015.25,84.52,459.214622404577
16.26,38.58,1016.04,76.7,473.89853615172143
13.31,41.26,1020.83,79.55,475.2859368012
24.33,46.93,1013.51,52.63,461.4908240962659
23.2,48.41,1008.64,80.92,457.8366556951438
22.22,59.14,1017.32,83.41,454.71338879904505
20.77,60.1,1011.11,81.09,462.77016589018234
26.29,68.24,1010.71,76.95,440.0710105037793
12.19,41.17,1019.43,65.47,487.8591020171736
10.17,41.46,1020.01,84.86,494.92426212924016
9.08,42.49,1010.67,85.35,492.7998909958113
21.12,62.96,1020.83,69.96,468.7587225882468
18.7,66.51,1015.14,79.23,472.14216911890685
10.59,25.36,1009.59,100.16,481.20563611351633
9.96,41.55,1002.59,65.86,488.2871438469684
22.82,60.08,1017.95,65.71,462.76126419551935
19.38,63.56,1013.13,83.54,463.9790855840801
11.43,44.78,1013.43,82.45,482.88706269162736
9.22,40.92,1021.83,85.43,485.701619526322
27.0,71.25,1002.66,70.59,449.0284352137033
13.39,44.85,1017.24,80.44,480.9304856146389
13.56,42.34,1017.95,93.83,474.0316081307545
31.26,68.94,1005.94,39.49,448.26314821996493
23.26,64.05,1012.96,88.31,454.4127186859302
22.01,49.39,1019.6,75.8,464.3422113204976
26.74,49.02,1008.18,67.59,449.8385516402349
27.94,69.84,1003.11,70.47,442.5781071347577
24.92,48.92,1010.11,36.53,458.4076556795459
9.68,41.06,1022.75,87.44,487.7031851138092
14.87,35.71,1015.53,57.7,481.99128867680986
24.73,69.94,1006.09,59.15,451.83268822945615
27.43,56.85,1011.86,36.76,449.3002451928645
29.09,70.02,1010.13,48.06,456.1264040399787
10.37,37.5,1013.19,79.25,485.9701801513072
10.54,34.03,1018.71,74.0,490.13276276398614
24.54,72.24,1011.43,74.1,447.2864747996591
10.02,42.44,1014.57,99.16,490.37237487663526
15.89,43.96,1014.02,75.24,480.8340028935044
16.37,43.5,1021.26,72.4,474.32650602328516
24.63,59.57,1010.45,85.36,453.261594293784
15.28,44.58,1016.45,83.07,480.99273735964465
22.4,58.12,1015.24,78.03,462.2570663011386
17.34,47.03,1013.36,98.13,475.95700402283677
28.26,69.23,1013.01,42.1,448.89015936676145
16.88,38.58,1014.72,73.99,474.51128878107244
19.64,44.6,1015.88,47.56,480.48420796064636
11.42,41.38,1021.98,60.19,491.7998528794576
21.42,56.89,1014.39,84.05,458.43498679454683
13.74,45.08,1024.97,84.79,477.88233538678634
23.29,62.91,1013.35,68.25,456.4524279320558
13.7,43.22,1012.01,71.57,475.6210176013739
27.52,69.68,1011.67,56.94,458.310510107564
28.67,66.25,1007.96,76.36,447.339706110901
15.71,44.06,1018.34,71.69,479.0143055289502
26.31,71.29,1009.87,84.16,445.43371553127486
12.66,41.2,1015.88,89.12,479.6087171994996
25.85,75.08,1006.24,57.73,456.19262903485725
13.74,42.74,1029.54,70.0,477.0602361813108
27.58,73.06,1009.63,88.31,451.6077809634685
8.18,43.69,1017.16,88.16,499.40292275906404
20.14,65.06,1014.81,80.01,457.9876518741529
11.56,40.71,1015.85,76.08,482.7750494947184
6.03,41.17,1019.81,84.2,500.2700345797178
9.64,39.85,1012.9,83.82,489.9118292024183
7.0,38.08,1020.27,77.67,494.6265060302048
22.91,66.44,1011.23,63.43,457.92813664891713
18.97,43.43,1012.72,75.69,465.85803223316424
31.98,70.17,999.43,59.42,442.8961524783896
9.28,41.54,1018.33,79.89,494.8264211337162
6.9,39.81,1016.74,88.24,495.62524083441866
22.35,66.44,1011.19,65.41,458.5400903141655
14.04,39.64,1011.09,87.22,484.39788299386896
11.67,36.18,1016.03,61.44,484.7525394366979
22.43,69.84,1006.94,75.54,447.53335372243635
24.12,62.44,1013.83,88.02,454.5225503791111
25.75,71.14,1008.33,77.12,446.23965892781007
13.93,40.2,1013.41,89.86,479.74852504159685
25.75,60.95,1014.75,53.3,455.3240107624913
22.92,61.9,1013.27,78.32,458.48275085207536
21.86,63.09,1016.64,87.94,456.4301831446643
23.33,72.99,1009.33,89.41,452.85512527820634
13.08,44.9,1020.47,86.46,484.26810889430715
11.97,45.51,1016.84,81.47,485.62086453743035
11.33,41.16,1019.05,87.13,482.48085493366
29.34,70.94,1007.82,62.43,444.66655111591683
28.61,69.75,1009.82,71.7,454.26113428824965
25.45,69.59,1008.51,83.17,458.05129497176415
23.56,73.67,1007.13,87.1,452.0521782753842
10.33,40.6,1015.0,88.62,492.00865607259493
22.2,63.94,1017.38,56.17,456.4266011585249
24.37,63.47,1012.77,75.22,458.91405760949203
15.63,44.9,1009.38,82.8,468.60078617636145
26.49,71.73,1010.07,74.48,443.4089811493717
16.28,42.99,1007.5,77.27,474.84211023491883
20.15,58.59,1014.13,91.96,455.63417774335954
11.25,40.67,1011.64,63.54,493.13472461104567
31.23,75.08,1004.93,46.19,451.36743620096695
16.78,41.35,1000.23,70.52,471.6276824287099
30.56,72.39,999.96,69.81,443.6501519230902
27.71,54.2,1012.72,47.25,455.04340339415876
30.54,67.45,1014.37,32.97,443.77919041223146
15.24,44.45,1020.56,66.13,473.87095656760073
15.46,44.6,1017.7,68.2,471.3473235562964
20.18,43.56,1013.14,39.16,475.89495142020166
9.2,39.99,1011.73,85.95,496.0689274111354
23.74,62.96,1019.65,63.39,462.8129653240105
10.38,40.71,1025.27,80.87,493.4033487690863
28.82,64.79,1016.74,56.34,457.9102394785816
8.94,42.07,1018.9,85.93,485.99821258063713
16.57,41.79,1005.82,72.25,463.7353742692719
9.51,39.22,1015.3,72.41,486.5902644190863
25.24,68.28,1000.26,78.17,447.62421055770915
18.68,46.0,1002.2,97.17,458.5410270100135
13.74,38.73,1004.34,82.82,482.4459066923472
27.11,69.75,1009.74,85.67,446.4792928245223
32.98,71.32,1003.67,49.78,445.41754311831147
8.7,36.24,1013.34,89.5,490.8050218586254
20.66,41.54,1014.68,79.7,473.67331015632635
25.52,59.15,1013.88,65.37,452.1038229293426
21.46,74.87,1009.23,86.58,457.0998186860065
26.29,56.85,1012.68,60.33,452.7225594578199
11.92,40.55,1016.91,100.07,484.4913341310756
8.47,40.46,1019.87,78.19,486.91027537104515
10.07,40.92,1021.43,97.15,480.08797994155617
33.37,71.37,1003.75,45.26,444.717893075279
12.35,41.38,1021.99,55.38,487.26682135720785
21.9,57.76,1017.45,66.89,463.31069587220514
16.0,42.86,1013.88,81.74,481.2353111510962
20.31,45.87,1007.89,73.7,461.290705986822
23.19,42.67,1007.83,63.31,459.9755384106398
14.95,43.72,1010.28,93.62,471.92732032801786
11.35,40.66,1016.86,96.4,478.66686434964134
21.24,60.84,1017.99,82.22,457.00283477573527
25.02,59.44,1012.49,73.65,457.9432888157097
22.44,63.86,1020.0,64.83,459.5274212260788
19.15,44.34,1019.54,48.09,480.9197522138056
31.3,70.79,1004.3,54.37,439.903870389208
24.8,72.24,1011.58,83.61,448.61657427647003
15.55,43.71,1024.34,79.61,477.10046911793114
31.46,70.79,1003.54,59.51,437.8052303517962
18.56,67.71,1004.77,85.28,456.7025569293095
25.16,77.3,1000.73,86.4,450.45728682641
18.03,53.16,1013.06,82.03,470.84907108418815
19.24,56.89,1014.29,72.97,465.4851600703381
26.38,71.58,1011.02,80.9,445.3652492548034
13.61,39.85,1012.78,58.12,488.621176691795
15.43,38.58,1016.58,81.17,474.4109404620643
24.41,56.9,1006.58,77.94,451.71872529765
8.83,41.92,1031.8,78.97,494.94279072555975
28.24,65.27,1013.43,48.74,451.12279895969726
25.43,70.17,1000.46,87.84,449.786177131576
15.63,40.56,1018.68,59.44,484.41902210281233
32.4,68.14,1004.44,34.53,436.3589001217203
21.67,60.84,1017.93,81.63,455.1199435025926
8.73,39.42,1025.63,69.87,486.0810671547096
13.18,40.73,1017.62,94.4,475.8015569467135
18.37,51.86,1018.8,74.3,473.57018188831313
31.17,69.51,1010.51,43.11,441.92948327241027
15.82,44.88,1018.59,78.88,474.29060362029435
31.11,71.8,1010.81,56.08,449.9703896851526
25.98,68.12,1011.36,66.86,450.95917002793124
26.82,69.23,1013.28,50.86,448.1843968286376
28.07,61.47,1008.68,64.83,455.5215960878469
26.44,71.77,1006.68,81.45,445.22688161024985
23.05,62.52,1016.5,65.65,463.22155234332666
8.69,40.81,1026.19,86.25,497.7332334700709
26.86,72.58,1009.22,88.39,439.0253447367695
15.35,41.79,1008.38,81.13,467.7698054607498
27.57,68.31,1010.48,55.87,456.6691763571695
5.74,37.8,1021.37,74.47,503.13470189414113
29.22,73.18,1012.22,64.91,443.1288230939907
17.88,45.87,1008.39,93.63,468.3106163373874
12.02,43.69,1016.12,74.07,490.48009901276185
6.1,40.07,1020.21,67.24,506.0614200395839
12.11,41.17,1019.46,62.59,485.92084988795347
27.51,63.73,1009.97,66.14,452.72336026829237
19.09,56.51,1015.58,92.56,461.31744440619036
17.1,43.52,1020.3,70.51,472.67016573237953
12.74,41.38,1021.92,56.67,490.5193199506402
27.24,68.08,1013.23,51.96,459.0232329904738
10.58,41.49,1020.43,91.9,485.21908067371317
11.46,38.91,1012.34,77.37,491.20709728791013
25.06,64.63,1020.66,54.93,460.2514315940096
22.66,69.84,1006.16,82.79,450.6752070557434
23.81,57.5,1015.53,70.66,460.41161007060515
20.45,48.41,1010.81,86.7,458.45866596612376
11.77,40.0,1021.08,85.08,487.43404120073
15.11,40.71,1017.96,69.31,476.8974896179184
27.45,59.74,1011.34,58.58,464.7638320493209
10.62,39.96,1025.37,96.64,483.7991245440953
12.43,40.27,1007.08,61.56,484.1279343611333
23.57,70.04,1011.06,82.79,450.4997829864317
20.58,50.78,1008.87,91.18,458.4356495662477
30.95,73.06,1008.86,74.86,444.6039244587412
10.9,41.93,1014.96,96.24,492.11879065425177
19.69,56.65,1020.77,62.83,469.45317481264124
31.71,73.5,1010.63,40.17,444.9996611116552
18.18,50.16,1010.22,99.73,462.59887059484396
15.24,45.87,1009.46,85.95,467.5777962837148
20.57,42.8,1013.1,75.48,473.31962014184893
28.76,60.23,1010.03,58.24,449.5909987174616
5.28,45.87,1008.25,97.88,491.22117583688913
7.92,39.54,1011.51,84.41,495.0758386818535
23.86,45.87,1007.71,48.73,459.746886560792
15.0,41.35,1006.6,86.95,479.7010179629908
25.73,66.54,1010.07,55.97,447.9004070693239
25.23,69.34,1009.51,82.87,458.1336289650695
24.16,65.06,1013.88,58.96,454.2996362436831
14.42,44.66,1016.1,93.89,474.21802470625863
28.87,71.97,1008.74,82.61,446.2332495574525
27.01,52.3,1007.78,60.38,452.2299793988468
24.74,63.87,1016.91,55.65,457.97489259937345
5.74,40.62,1016.31,84.91,493.23307744644586
11.2,41.54,1019.94,67.18,490.30553346989007
26.31,52.09,1013.39,53.59,460.2210026472257
17.35,52.72,1026.31,58.01,476.524054690281
15.46,44.88,1017.52,93.32,472.12545457031575
29.96,67.83,1008.0,44.05,443.2625787647385
28.24,71.58,1010.1,67.92,447.4702872235469
10.07,39.66,1015.37,83.78,492.52016455495425
27.44,59.74,1010.99,56.42,463.74280955939577
31.53,70.94,1007.11,50.04,444.47207521296934
25.45,67.83,1009.47,57.97,443.97920102539354
4.87,42.85,1013.6,92.3,493.0187391180175
24.09,63.94,1017.59,51.02,455.1623644559369
